flight_id,date,day_of_week,carrier,flight_number,tail_number,origin,origin_lat,origin_lon,dest,sched_dep_local,dep_hour,scheduled_arr_local,distance_km,temp_c,wind_speed_kmh,wind_gust_kmh,precip_mm,snowfall_cm,cloud_cover_pct,weather_code,dep_delay_min,arr_delay_min,delayed_15,cancelled,delay_cause,late_aircraft_delay_min,weather_delay_min,inbound_delay,sched_dep_datetime,prev_sched_arr,prev_date,turnaround_minutes,tight_turnaround,delay_probability,risk
2015-01-07_EV5985,2015-01-07,3,EV,5985,N11119,ORD,41.9796,-87.90446,CID,12:00,12,13:05,315,-18.7,25.7,56.2,0.0,0.0,29,1,21.0,15.0,1.0,0,carrier,6.0,0.0,0.0,2015-01-07 12:00:00,08:39,2015-01-07,315.0,0,0.5729003094842104,AMBER
2015-01-07_EV4433,2015-01-07,3,EV,4433,N11119,ORD,41.9796,-87.90446,CLE,15:45,15,18:05,507,-17.8,22.0,45.4,0.0,0.0,25,1,-1.0,-3.0,0.0,0,none,,,15.0,2015-01-07 15:45:00,13:05,2015-01-07,225.0,0,0.5687497320690492,AMBER
2015-01-10_EV6115,2015-01-10,6,EV,6115,N11119,ORD,41.9796,-87.90446,MSN,18:00,18,18:55,174,-7.8,19.5,34.2,0.0,0.0,100,3,27.0,61.0,1.0,0,nas,0.0,0.0,-3.0,2015-01-10 18:00:00,18:05,2015-01-07,4455.0,0,0.6403291396702783,AMBER
2015-01-11_EV4670,2015-01-11,7,EV,4670,N11119,ORD,41.9796,-87.90446,OMA,09:45,9,11:20,669,-8.5,11.5,24.5,0.0,0.0,88,3,-6.0,-13.0,0.0,0,none,,,61.0,2015-01-11 09:45:00,18:55,2015-01-10,945.0,0,0.1462106334704153,GREEN
2015-01-11_EV4244,2015-01-11,7,EV,4244,N11119,DEN,39.85841,-104.667,OKC,13:21,13,15:58,797,1.6,4.0,6.1,0.0,0.07,99,71,-7.0,-7.0,0.0,0,none,,,-13.0,2015-01-11 13:21:00,11:20,2015-01-11,216.0,0,0.20398878519011132,GREEN
2015-01-11_EV5942,2015-01-11,7,EV,5942,N11119,DEN,39.85841,-104.667,MTJ,19:05,19,20:03,315,0.0,2.3,6.1,0.0,0.0,98,3,25.0,34.0,1.0,0,weather,0.0,25.0,-7.0,2015-01-11 19:05:00,15:58,2015-01-11,344.0,0,0.6007141078501349,AMBER
2015-01-05_EV5906,2015-01-05,1,EV,5906,N11121,DEN,39.85841,-104.667,IND,15:39,15,20:00,1572,2.9,11.0,22.7,0.0,0.0,100,3,147.0,163.0,1.0,0,late_aircraft,147.0,0.0,0.0,2015-01-05 15:39:00,,,120.0,0,0.6614022068470095,AMBER
2015-01-06_EV5988,2015-01-06,2,EV,5988,N11121,DEN,39.85841,-104.667,SDF,10:00,10,14:32,1648,-4.8,10.5,17.6,0.0,0.0,2,0,23.0,5.0,1.0,0,none,,,163.0,2015-01-06 10:00:00,20:00,2015-01-05,1101.0,0,0.43197720620254393,AMBER
2015-01-06_EV4546,2015-01-06,2,EV,4546,N11121,ORD,41.9796,-87.90446,RIC,16:23,16,19:20,1033,-12.7,21.6,43.6,0.0,0.0,85,3,-1.0,-7.0,0.0,0,none,,,5.0,2015-01-06 16:23:00,14:32,2015-01-06,383.0,0,0.5480121469856531,AMBER
2015-01-10_EV4270,2015-01-10,6,EV,4270,N11127,DEN,39.85841,-104.667,COS,19:15,19,19:57,117,-0.4,9.8,14.8,0.0,0.0,69,2,-6.0,-16.0,0.0,0,none,,,0.0,2015-01-10 19:15:00,,,120.0,0,0.2421835607059721,GREEN
2015-01-11_EV4226,2015-01-11,7,EV,4226,N11127,ORD,41.9796,-87.90446,PVD,13:25,13,16:38,1366,-2.3,12.8,26.6,0.0,0.0,81,3,-4.0,-16.0,0.0,0,none,,,-16.0,2015-01-11 13:25:00,19:57,2015-01-10,1090.0,0,0.1468796176232198,GREEN
2015-01-11_EV5984,2015-01-11,7,EV,5984,N11127,ORD,41.9796,-87.90446,SGF,20:05,20,21:43,705,-2.6,9.1,16.6,0.4,0.28,100,73,25.0,24.0,1.0,0,carrier,6.0,0.0,-16.0,2015-01-11 20:05:00,16:38,2015-01-11,400.0,0,0.7318157852165208,RED
2015-01-05_EV4724,2015-01-05,1,EV,4724,N11137,ORD,41.9796,-87.90446,CAE,14:55,14,17:51,1073,-15.9,17.3,34.2,0.0,0.0,100,3,90.0,77.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-05 14:55:00,,,120.0,0,0.6085175946450359,AMBER
2015-01-08_EV6023,2015-01-08,4,EV,6023,N11137,ORD,41.9796,-87.90446,OMA,09:45,9,11:20,669,-22.9,18.3,34.6,0.0,0.0,100,3,13.0,5.0,0.0,0,none,,,77.0,2015-01-08 09:45:00,17:51,2015-01-05,4010.0,0,0.49282372036360017,AMBER
2015-01-08_EV4270,2015-01-08,4,EV,4270,N11137,DEN,39.85841,-104.667,COS,13:24,13,14:05,117,2.9,6.0,12.6,0.0,0.0,2,0,4.0,0.0,0.0,0,none,,,5.0,2015-01-08 13:24:00,11:20,2015-01-08,219.0,0,0.335891631273719,GREEN
2015-01-05_EV4251,2015-01-05,1,EV,4251,N11150,DEN,39.85841,-104.667,CMH,10:15,10,14:59,1857,-5.9,17.5,35.3,0.0,0.0,94,3,8.0,32.0,0.0,0,nas,0.0,0.0,0.0,2015-01-05 10:15:00,,,120.0,0,0.5022958619856768,AMBER
2015-01-05_EV5950,2015-01-05,1,EV,5950,N11150,ORD,41.9796,-87.90446,XNA,17:20,17,19:07,840,-15.5,7.4,23.4,0.0,0.0,100,3,2.0,0.0,0.0,0,none,,,32.0,2015-01-05 17:20:00,14:59,2015-01-05,425.0,0,0.8234940809049486,RED
2015-01-07_EV4755,2015-01-07,3,EV,4755,N11150,ORD,41.9796,-87.90446,FAR,08:04,8,10:03,896,-18.6,21.9,50.0,0.0,0.0,43,1,-1.0,-1.0,0.0,0,none,,,0.0,2015-01-07 08:04:00,19:07,2015-01-05,2324.0,0,0.41248402840245063,AMBER
2015-01-07_EV5957,2015-01-07,3,EV,5957,N11150,ORD,41.9796,-87.90446,SDF,13:10,13,15:28,462,-18.4,25.2,52.2,0.0,0.0,25,1,10.0,12.0,0.0,0,none,,,-1.0,2015-01-07 13:10:00,10:03,2015-01-07,306.0,0,0.5387460068015689,AMBER
2015-01-07_EV3950,2015-01-07,3,EV,3950,N11150,DEN,39.85841,-104.667,TUL,17:43,17,20:17,871,-6.1,4.7,11.2,0.0,0.0,69,2,50.0,46.0,1.0,0,late_aircraft,27.0,0.0,12.0,2015-01-07 17:43:00,15:28,2015-01-07,273.0,0,0.4413925131547305,AMBER
2015-01-08_EV3938,2015-01-08,4,EV,3938,N11150,ORD,41.9796,-87.90446,MEM,08:10,8,10:04,790,-23.7,16.8,35.3,0.0,0.0,100,3,13.0,11.0,0.0,0,none,,,46.0,2015-01-08 08:10:00,20:17,2015-01-07,867.0,0,0.588244928106382,AMBER
2015-01-09_EV6110,2015-01-09,5,EV,6110,N11150,ORD,41.9796,-87.90446,MLI,09:45,9,10:42,224,-17.1,16.7,38.9,0.0,0.0,45,1,15.0,8.0,1.0,0,none,,,0.0,2015-01-09 09:45:00,21:57,2015-01-08,877.0,0,0.549866790379524,AMBER
2015-01-09_EV3920,2015-01-09,5,EV,3920,N11150,ORD,41.9796,-87.90446,AVP,13:25,13,16:10,1017,-16.0,24.1,49.3,0.0,0.0,100,3,25.0,12.0,1.0,0,none,,,8.0,2015-01-09 13:25:00,10:42,2015-01-09,220.0,0,0.6073132522031082,AMBER
2015-01-09_EV6113,2015-01-09,5,EV,6113,N11150,ORD,41.9796,-87.90446,CAE,19:08,19,21:57,1073,-17.4,18.0,36.7,0.0,0.0,2,0,8.0,4.0,0.0,0,none,,,12.0,2015-01-09 19:08:00,16:10,2015-01-09,343.0,0,0.6022469469925902,AMBER
2015-01-10_EV4457,2015-01-10,6,EV,4457,N11150,ORD,41.9796,-87.90446,LEX,13:10,13,15:29,520,-12.4,18.7,39.2,0.0,0.0,7,0,15.0,3.0,1.0,0,none,,,4.0,2015-01-10 13:10:00,21:57,2015-01-09,1082.0,0,0.22998075241794513,GREEN
2015-01-10_EV6117,2015-01-10,6,EV,6117,N11150,ORD,41.9796,-87.90446,FAR,18:10,18,20:09,896,-7.8,19.5,34.2,0.0,0.0,100,3,54.0,67.0,1.0,0,carrier,0.0,0.0,3.0,2015-01-10 18:10:00,15:29,2015-01-10,300.0,0,0.5929175535565033,AMBER
2015-01-11_EV4681,2015-01-11,7,EV,4681,N11150,ORD,41.9796,-87.90446,CLE,13:10,13,15:27,507,-2.3,12.8,26.6,0.0,0.0,81,3,1.0,-3.0,0.0,0,none,,,67.0,2015-01-11 13:10:00,20:09,2015-01-10,1140.0,0,0.2903578563469222,GREEN
2015-01-06_EV4160,2015-01-06,2,EV,4160,N11164,ORD,41.9796,-87.90446,STL,07:14,7,08:30,415,-16.2,11.0,18.0,0.0,0.0,20,1,227.0,214.0,1.0,0,late_aircraft,214.0,0.0,0.0,2015-01-06 07:14:00,,,120.0,0,0.5754597580205632,AMBER
2015-01-06_EV5981,2015-01-06,2,EV,5981,N11165,ORD,41.9796,-87.90446,GRB,09:47,9,10:45,278,-17.5,12.6,22.3,0.0,0.0,21,1,0.0,2.0,0.0,0,none,,,0.0,2015-01-06 09:47:00,,,120.0,0,0.579218693805377,AMBER
2015-01-06_EV3946,2015-01-06,2,EV,3946,N11165,ORD,41.9796,-87.90446,SBN,13:15,13,15:03,135,-13.4,19.9,33.1,0.0,0.0,90,3,-6.0,5.0,0.0,0,none,,,2.0,2015-01-06 13:15:00,10:45,2015-01-06,208.0,0,0.529734803310146,AMBER
2015-01-06_EV4737,2015-01-06,2,EV,4737,N11165,ORD,41.9796,-87.90446,CLE,16:30,16,18:50,507,-12.7,21.6,43.6,0.0,0.0,85,3,-2.0,-19.0,0.0,0,none,,,5.0,2015-01-06 16:30:00,15:03,2015-01-06,195.0,0,0.5805865777477297,AMBER
2015-01-07_EV4730,2015-01-07,3,EV,4730,N11165,ORD,41.9796,-87.90446,DAY,10:50,10,13:01,386,-19.3,22.5,51.8,0.0,0.0,40,1,-5.0,4.0,0.0,0,none,,,-19.0,2015-01-07 10:50:00,18:50,2015-01-06,1100.0,0,0.42065343404414024,AMBER
2015-01-07_EV4270,2015-01-07,3,EV,4270,N11165,ORD,41.9796,-87.90446,MEM,21:00,21,22:54,790,-21.4,14.4,26.6,0.0,0.0,5,0,-1.0,-10.0,0.0,0,none,,,4.0,2015-01-07 21:00:00,13:01,2015-01-07,610.0,0,0.5552655527240211,AMBER
2015-01-08_EV5944,2015-01-08,4,EV,5944,N11165,DEN,39.85841,-104.667,SAF,11:45,11,12:53,488,-1.0,8.5,10.1,0.0,0.0,0,0,9.0,7.0,0.0,0,none,,,-10.0,2015-01-08 11:45:00,22:54,2015-01-07,885.0,0,0.18093921240376395,GREEN
2015-01-08_EV6004,2015-01-08,4,EV,6004,N11165,DEN,39.85841,-104.667,LNK,15:42,15,18:03,681,3.4,6.8,10.4,0.0,0.0,0,0,28.0,26.0,1.0,0,carrier,0.0,0.0,7.0,2015-01-08 15:42:00,12:53,2015-01-08,237.0,0,0.3874151461056607,GREEN
2015-01-09_EV5968,2015-01-09,5,EV,5968,N11165,DEN,39.85841,-104.667,ELP,08:17,8,10:08,906,-14.8,8.7,15.5,0.0,0.0,38,1,-7.0,-7.0,0.0,0,none,,,26.0,2015-01-09 08:17:00,18:03,2015-01-08,995.0,0,0.3122062053669853,GREEN
2015-01-09_EV4277,2015-01-09,5,EV,4277,N11165,DEN,39.85841,-104.667,OMA,15:05,15,17:33,760,-5.2,6.1,10.8,0.0,0.0,15,0,4.0,-7.0,0.0,0,none,,,-7.0,2015-01-09 15:05:00,10:08,2015-01-09,408.0,0,0.3745879275344548,GREEN
2015-01-07_EV3956,2015-01-07,3,EV,3956,N11176,ORD,41.9796,-87.90446,CVG,14:15,14,16:28,426,-17.8,23.5,49.7,0.0,0.0,18,0,12.0,18.0,0.0,0,carrier,0.0,0.0,0.0,2015-01-07 14:15:00,,,120.0,0,0.5917258742971444,AMBER
2015-01-07_EV6165,2015-01-07,3,EV,6165,N11176,ORD,41.9796,-87.90446,MCI,17:50,17,19:27,649,-18.9,15.8,42.1,0.0,0.0,19,0,70.0,58.0,1.0,0,late_aircraft,49.0,9.0,18.0,2015-01-07 17:50:00,16:28,2015-01-07,215.0,0,0.6754449243556708,AMBER
2015-01-08_EV4730,2015-01-08,4,EV,4730,N11176,ORD,41.9796,-87.90446,DAY,10:50,10,13:01,386,-21.4,19.0,36.4,0.0,0.0,100,3,-5.0,-15.0,0.0,0,none,,,58.0,2015-01-08 10:50:00,19:27,2015-01-07,1020.0,0,0.5823339459370573,AMBER
2015-01-09_EV4730,2015-01-09,5,EV,4730,N11176,ORD,41.9796,-87.90446,DAY,10:50,10,13:01,386,-17.1,16.2,36.4,0.0,0.0,69,2,7.0,1.0,0.0,0,none,,,0.0,2015-01-09 10:50:00,22:54,2015-01-08,830.0,0,0.5173145410559236,AMBER
2015-01-09_EV3958,2015-01-09,5,EV,3958,N11176,ORD,41.9796,-87.90446,MEM,21:00,21,22:54,790,-18.4,20.0,37.8,0.0,0.0,3,0,85.0,81.0,1.0,0,carrier,0.0,0.0,1.0,2015-01-09 21:00:00,13:01,2015-01-09,610.0,0,0.6233961581572997,AMBER
2015-01-09_EV4250,2015-01-09,5,EV,4250,N11181,ORD,41.9796,-87.90446,HPN,13:40,13,16:45,1188,-16.0,24.1,49.3,0.0,0.0,100,3,49.0,38.0,1.0,0,weather,10.0,28.0,0.0,2015-01-09 13:40:00,,,120.0,0,0.6013566613802166,AMBER
2015-01-09_EV3942,2015-01-09,5,EV,3942,N11181,ORD,41.9796,-87.90446,ROA,20:00,20,22:44,855,-18.0,19.6,37.8,0.0,0.0,2,0,8.0,-1.0,0.0,0,none,,,38.0,2015-01-09 20:00:00,16:45,2015-01-09,380.0,0,0.7541665550563501,RED
2015-01-10_EV5673,2015-01-10,6,EV,5673,N11181,ORD,41.9796,-87.90446,LNK,18:00,18,19:38,750,-7.8,19.5,34.2,0.0,0.0,100,3,72.0,66.0,1.0,0,carrier,15.0,0.0,-1.0,2015-01-10 18:00:00,22:44,2015-01-09,1320.0,0,0.6441705404544276,AMBER
2015-01-11_EV5978,2015-01-11,7,EV,5978,N11181,ORD,41.9796,-87.90446,IND,09:16,9,11:23,285,-8.5,11.5,24.5,0.0,0.0,88,3,-2.0,-15.0,0.0,0,none,,,66.0,2015-01-11 09:16:00,19:38,2015-01-10,916.0,0,0.1702149105820244,GREEN
2015-01-11_EV5906,2015-01-11,7,EV,5906,N11181,DEN,39.85841,-104.667,FAR,19:45,19,22:36,1009,0.0,2.3,6.1,0.0,0.0,98,3,0.0,17.0,0.0,0,nas,0.0,0.0,-15.0,2015-01-11 19:45:00,11:23,2015-01-11,629.0,0,0.447545897361259,AMBER
2015-01-07_EV5912,2015-01-07,3,EV,5912,N11184,DEN,39.85841,-104.667,DIK,19:52,19,21:33,785,-8.4,12.6,5.0,0.0,0.0,54,2,56.0,58.0,1.0,0,late_aircraft,56.0,0.0,0.0,2015-01-07 19:52:00,,,120.0,0,0.48524257084307393,AMBER
2015-01-08_EV6035,2015-01-08,4,EV,6035,N11184,DEN,39.85841,-104.667,DRO,14:19,14,15:26,404,3.2,5.8,9.7,0.0,0.0,2,0,-1.0,4.0,0.0,0,none,,,58.0,2015-01-08 14:19:00,21:33,2015-01-07,1107.0,0,0.2906559089768655,GREEN
2015-01-08_EV3950,2015-01-08,4,EV,3950,N11184,DEN,39.85841,-104.667,TUL,17:41,17,20:15,871,3.2,10.7,11.5,0.0,0.0,0,0,-2.0,-11.0,0.0,0,none,,,4.0,2015-01-08 17:41:00,15:26,2015-01-08,202.0,0,0.23233474408023994,GREEN
2015-01-09_EV5978,2015-01-09,5,EV,5978,N11184,ORD,41.9796,-87.90446,IND,08:10,8,10:15,285,-16.5,16.9,39.6,0.0,0.0,34,1,5.0,-11.0,0.0,0,none,,,-11.0,2015-01-09 08:10:00,20:15,2015-01-08,869.0,0,0.4256760277123231,AMBER
2015-01-09_EV4743,2015-01-09,5,EV,4743,N11184,ORD,41.9796,-87.90446,FSD,11:55,11,13:37,744,-16.8,19.1,43.9,0.0,0.0,66,2,0.0,-7.0,0.0,0,none,,,-11.0,2015-01-09 11:55:00,10:15,2015-01-09,225.0,0,0.5055096689849007,AMBER
2015-01-09_EV3957,2015-01-09,5,EV,3957,N11184,ORD,41.9796,-87.90446,CVG,16:25,16,18:38,426,-15.2,23.1,45.4,0.0,0.0,100,3,-7.0,-13.0,0.0,0,none,,,-7.0,2015-01-09 16:25:00,13:37,2015-01-09,270.0,0,0.5236771092614364,AMBER
2015-01-09_EV5984,2015-01-09,5,EV,5984,N11184,ORD,41.9796,-87.90446,SGF,20:05,20,21:43,705,-18.0,19.6,37.8,0.0,0.0,2,0,29.0,30.0,1.0,0,carrier,0.0,0.0,-13.0,2015-01-09 20:05:00,18:38,2015-01-09,220.0,0,0.5756398770004654,AMBER
2015-01-10_EV4353,2015-01-10,6,EV,4353,N11184,ORD,41.9796,-87.90446,CLE,13:18,13,15:35,507,-12.4,18.7,39.2,0.0,0.0,7,0,-1.0,-10.0,0.0,0,none,,,30.0,2015-01-10 13:18:00,21:43,2015-01-09,1033.0,0,0.21252095906571433,GREEN
2015-01-10_EV6183,2015-01-10,6,EV,6183,N11184,DEN,39.85841,-104.667,LBB,18:18,18,20:48,734,2.1,10.3,15.1,0.0,0.0,53,2,-4.0,-15.0,0.0,0,none,,,-10.0,2015-01-10 18:18:00,15:35,2015-01-10,300.0,0,0.13808277609856898,GREEN
2015-01-11_EV6035,2015-01-11,7,EV,6035,N11184,DEN,39.85841,-104.667,DRO,14:19,14,15:26,404,1.6,4.6,5.0,0.0,0.07,95,71,31.0,44.0,1.0,0,late_aircraft,17.0,0.0,-15.0,2015-01-11 14:19:00,20:48,2015-01-10,1201.0,0,0.5321088066717509,AMBER
2015-01-11_EV3950,2015-01-11,7,EV,3950,N11184,DEN,39.85841,-104.667,TUL,17:41,17,20:15,871,1.3,2.7,5.4,0.0,0.0,71,2,82.0,75.0,1.0,0,late_aircraft,75.0,0.0,44.0,2015-01-11 17:41:00,15:26,2015-01-11,202.0,0,0.7010571159746931,RED
2015-01-06_EV5901,2015-01-06,2,EV,5901,N11187,DEN,39.85841,-104.667,FSD,19:44,19,22:19,777,1.4,5.1,6.8,0.0,0.0,99,3,-8.0,-14.0,0.0,0,none,,,0.0,2015-01-06 19:44:00,,,120.0,0,0.46346167181774567,AMBER
2015-01-07_EV6099,2015-01-07,3,EV,6099,N11187,DEN,39.85841,-104.667,SHV,10:06,10,13:18,1275,-11.4,3.9,9.7,0.0,0.0,100,3,17.0,69.0,1.0,0,nas,17.0,0.0,-14.0,2015-01-07 10:06:00,22:19,2015-01-06,862.0,0,0.6291232436847046,AMBER
2015-01-07_EV3811,2015-01-07,3,EV,3811,N11187,ORD,41.9796,-87.90446,BTV,21:00,21,00:02,1228,-21.4,14.4,26.6,0.0,0.0,5,0,26.0,23.0,1.0,0,late_aircraft,17.0,0.0,69.0,2015-01-07 21:00:00,13:18,2015-01-07,654.0,0,0.8301325649072497,RED
2015-01-08_EV6149,2015-01-08,4,EV,6149,N11187,ORD,41.9796,-87.90446,MSN,13:10,13,14:05,174,-16.0,26.4,46.1,0.3,0.21,100,73,199.0,207.0,1.0,0,weather,1.0,190.0,23.0,2015-01-08 13:10:00,00:02,2015-01-07,970.0,0,0.932144521125235,RED
2015-01-09_EV6023,2015-01-09,5,EV,6023,N11187,ORD,41.9796,-87.90446,OMA,09:45,9,11:20,669,-17.1,16.7,38.9,0.0,0.0,45,1,14.0,20.0,0.0,0,carrier,0.0,0.0,0.0,2015-01-09 09:45:00,18:29,2015-01-08,1059.0,0,0.5052992785086949,AMBER
2015-01-09_EV4270,2015-01-09,5,EV,4270,N11187,DEN,39.85841,-104.667,COS,13:24,13,14:05,117,-7.0,3.6,8.3,0.0,0.0,95,3,16.0,13.0,1.0,0,none,,,20.0,2015-01-09 13:24:00,11:20,2015-01-09,219.0,0,0.36635874528830753,GREEN
2015-01-05_EV6023,2015-01-05,1,EV,6023,N11189,ORD,41.9796,-87.90446,CMH,13:15,13,15:33,476,-15.7,15.8,37.1,0.0,0.0,69,2,-1.0,-3.0,0.0,0,none,,,0.0,2015-01-05 13:15:00,,,120.0,0,0.5726811473680866,AMBER
2015-01-06_EV4202,2015-01-06,2,EV,4202,N11189,DEN,39.85841,-104.667,COS,11:15,11,11:56,117,-1.3,7.2,19.1,0.0,0.0,0,0,135.0,150.0,1.0,0,carrier,0.0,0.0,-3.0,2015-01-06 11:15:00,15:33,2015-01-05,1320.0,0,0.4358229390711508,AMBER
2015-01-06_EV4723,2015-01-06,2,EV,4723,N11189,DEN,39.85841,-104.667,LNK,15:42,15,18:03,681,3.0,6.8,9.4,0.0,0.0,0,0,30.0,22.0,1.0,0,late_aircraft,22.0,0.0,150.0,2015-01-06 15:42:00,11:56,2015-01-06,267.0,0,0.7306465220818427,RED
2015-01-07_EV5926,2015-01-07,3,EV,5926,N11189,DEN,39.85841,-104.667,TUL,10:05,10,12:47,871,-11.4,3.9,9.7,0.0,0.0,100,3,2.0,11.0,0.0,0,none,,,22.0,2015-01-07 10:05:00,18:03,2015-01-06,1103.0,0,0.48456589072771394,AMBER
2015-01-09_EV6171,2015-01-09,5,EV,6171,N11189,DEN,39.85841,-104.667,GUC,11:06,11,12:07,245,-10.9,2.5,8.3,0.0,0.0,7,0,9.0,-5.0,0.0,0,none,,,11.0,2015-01-09 11:06:00,12:47,2015-01-07,2941.0,0,0.38470924994432165,GREEN
2015-01-09_EV6035,2015-01-09,5,EV,6035,N11189,DEN,39.85841,-104.667,DRO,14:19,14,15:26,404,-5.8,6.2,10.8,0.0,0.0,91,3,4.0,-6.0,0.0,0,none,,,-5.0,2015-01-09 14:19:00,12:07,2015-01-09,193.0,0,0.25624011556973036,GREEN
2015-01-09_EV3950,2015-01-09,5,EV,3950,N11189,DEN,39.85841,-104.667,TUL,17:41,17,20:15,871,-5.4,6.7,6.8,0.0,0.0,0,0,-5.0,-6.0,0.0,0,none,,,-6.0,2015-01-09 17:41:00,15:26,2015-01-09,202.0,0,0.3883840444215794,GREEN
2015-01-10_EV6029,2015-01-10,6,EV,6029,N11189,DEN,39.85841,-104.667,AMA,17:30,17,19:44,578,3.5,10.6,14.4,0.0,0.0,33,1,-5.0,-17.0,0.0,0,none,,,-6.0,2015-01-10 17:30:00,20:15,2015-01-09,1429.0,0,0.20722740029109013,GREEN
2015-01-11_EV6137,2015-01-11,7,EV,6137,N11189,DEN,39.85841,-104.667,GJT,11:10,11,12:10,341,0.3,3.3,12.6,0.0,0.0,99,3,-4.0,8.0,0.0,0,none,,,-17.0,2015-01-11 11:10:00,19:44,2015-01-10,1060.0,0,0.2251189402859779,GREEN
2015-01-11_EV3933,2015-01-11,7,EV,3933,N11189,DEN,39.85841,-104.667,CLE,14:24,14,19:20,1933,1.6,4.6,5.0,0.0,0.07,95,71,-5.0,-20.0,0.0,0,none,,,8.0,2015-01-11 14:24:00,12:10,2015-01-11,194.0,0,0.21668141903905971,GREEN
2015-01-11_EV4270,2015-01-11,7,EV,4270,N11191,DEN,39.85841,-104.667,COS,13:24,13,14:05,117,1.6,4.0,6.1,0.0,0.07,99,71,-8.0,-14.0,0.0,0,none,,,0.0,2015-01-11 13:24:00,,,120.0,0,0.305595559274731,GREEN
2015-01-10_EV4560,2015-01-10,6,EV,4560,N11192,ORD,41.9796,-87.90446,CLT,19:35,19,22:27,964,-7.6,19.2,34.6,0.0,0.0,98,3,0.0,-1.0,0.0,0,none,,,0.0,2015-01-10 19:35:00,,,120.0,0,0.38422887132316647,GREEN
2015-01-11_EV5804,2015-01-11,7,EV,5804,N11192,ORD,41.9796,-87.90446,MCI,11:03,11,12:40,649,-5.2,11.7,24.5,0.0,0.0,97,3,0.0,-17.0,0.0,0,none,,,-1.0,2015-01-11 11:03:00,22:27,2015-01-10,928.0,0,0.14746499392282347,GREEN
2015-01-05_EV6084,2015-01-05,1,EV,6084,N11193,DEN,39.85841,-104.667,FAR,19:40,19,22:33,1009,2.9,3.4,21.6,0.0,0.0,99,3,29.0,28.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-05 19:40:00,,,120.0,0,0.7416793955144056,RED
2015-01-06_EV6073,2015-01-06,2,EV,6073,N11193,DEN,39.85841,-104.667,BNA,10:05,10,13:41,1632,-4.8,10.5,17.6,0.0,0.0,2,0,6.0,-2.0,0.0,0,none,,,28.0,2015-01-06 10:05:00,22:33,2015-01-05,865.0,0,0.24142578432761155,GREEN
2015-01-11_EV6038,2015-01-11,7,EV,6038,N11193,ORD,41.9796,-87.90446,CLT,21:05,21,23:55,964,-2.6,8.8,16.2,0.3,0.21,100,73,32.0,27.0,1.0,0,late_aircraft,27.0,0.0,-2.0,2015-01-11 21:05:00,13:41,2015-01-06,7860.0,0,0.41770456884838725,AMBER
2015-01-05_EV4401,2015-01-05,1,EV,4401,N11194,ORD,41.9796,-87.90446,CHS,08:10,8,11:20,1223,-19.5,12.1,25.6,0.0,0.0,3,0,74.0,58.0,1.0,0,carrier,8.0,0.0,0.0,2015-01-05 08:10:00,,,120.0,0,0.6052450991956816,AMBER
2015-01-05_EV3934,2015-01-05,1,EV,3934,N11194,ORD,41.9796,-87.90446,HSV,13:49,13,15:34,821,-15.7,15.8,37.1,0.0,0.0,69,2,63.0,50.0,1.0,0,late_aircraft,50.0,0.0,58.0,2015-01-05 13:49:00,11:20,2015-01-05,339.0,0,0.8604463547291163,RED
2015-01-05_EV6147,2015-01-05,1,EV,6147,N11194,DEN,39.85841,-104.667,LNK,19:45,19,22:02,681,2.9,3.4,21.6,0.0,0.0,99,3,2.0,-1.0,0.0,0,none,,,50.0,2015-01-05 19:45:00,15:34,2015-01-05,356.0,0,0.464414628783304,AMBER
2015-01-06_EV5968,2015-01-06,2,EV,5968,N11194,DEN,39.85841,-104.667,ELP,08:17,8,10:08,906,-5.4,9.4,12.6,0.0,0.0,49,1,-5.0,-19.0,0.0,0,none,,,-1.0,2015-01-06 08:17:00,22:02,2015-01-05,752.0,0,0.14999294138975305,GREEN
2015-01-06_EV4277,2015-01-06,2,EV,4277,N11194,DEN,39.85841,-104.667,OMA,15:05,15,17:33,760,3.0,6.8,9.4,0.0,0.0,0,0,19.0,6.0,1.0,0,none,,,-19.0,2015-01-06 15:05:00,10:08,2015-01-06,408.0,0,0.3588594545630358,GREEN
2015-01-08_EV6130,2015-01-08,4,EV,6130,N11194,DEN,39.85841,-104.667,DIK,10:45,10,12:26,785,-3.6,6.6,10.4,0.0,0.0,0,0,-5.0,8.0,0.0,0,none,,,6.0,2015-01-08 10:45:00,17:33,2015-01-06,2620.0,0,0.2012941277743337,GREEN
2015-01-08_EV5974,2015-01-08,4,EV,5974,N11194,DEN,39.85841,-104.667,MTJ,15:16,15,16:17,315,3.4,6.8,10.4,0.0,0.0,0,0,27.0,12.0,1.0,0,none,,,8.0,2015-01-08 15:16:00,12:26,2015-01-08,271.0,0,0.42733664245408554,AMBER
2015-01-08_EV6155,2015-01-08,4,EV,6155,N11194,DEN,39.85841,-104.667,ISN,19:40,19,22:31,927,-1.1,10.2,25.6,0.0,0.0,9,0,-2.0,14.0,0.0,0,none,,,12.0,2015-01-08 19:40:00,16:17,2015-01-08,264.0,0,0.3005821165424608,GREEN
